25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
13499 PKxnEEK Epsilon 2.2 74 true
13498 BCQMwJ Lambda 5.5 16 false
13497 ZuWTeRbuAD Delta 0.8 233 true
13496 TqYH Gamma 9.2 208 true
13495 NtJ Lambda 0.6 150 true
13494 OLkXp Tau 8.8 166 false
13493 oIpDTrWs Lambda 7.1 70 true
13492 RLSHM Beta 0.1 40 false
13491 ireYw Delta 7.9 116 false
13490 YpIr Lambda 8.3 82 true
13489 ytgFaeU Alpha 0.4 171 true
13488 NpCrQS Beta 9.7 59 true
13487 hmmaMNytz Alpha 7.8 53 true
13486 jWq Beta 6.3 238 true
13485 SeVTl Beta 6.2 68 true
13484 FXjgwYX Pi 7.2 77 true
13483 xmMP Beta 1.7 236 false
13482 cwEiZfdY Tau 5.2 177 false
13481 TODMagIYNn Delta 0.4 159 true
13480 HGjpzU Delta 3.2 239 false
13479 JJQJLJu Tau 9.0 61 false
13478 oQPse Pi 4.5 78 false
13477 vkCpXIXjw Beta 9.6 0 false
13476 vsMWFpcVU Epsilon 8.2 125 true
13475 GUKbhaejrt Theta 5.9 248 true
13474 VAhxFxADd Tau 9.7 199 false
13473 MLX Theta 5.8 172 true
13472 kuufkIVLo Pi 1.7 125 true
13471 Wrki Beta 10.0 88 false
13470 jmvNspJ Delta 5.7 44 true
13469 oER Pi 7.6 157 true
13468 PIcKCk Alpha 9.1 55 false
13467 VDt Pi 1.0 222 true
13466 NAoWMlwvY Epsilon 9.5 176 true
13465 CEgqM Pi 4.9 230 false
13464 huGLc Epsilon 9.0 132 true
13463 gQt Delta 0.3 184 false
13462 tVZvu Delta 5.9 217 true
13461 gCPrglc Gamma 8.3 153 true
13460 EtUQ Beta 7.0 88 false
13459 nnA Pi 3.7 25 true
13458 bsCEnpfe Epsilon 7.8 116 true
13457 NMYVr Lambda 6.2 86 false
13456 vUQRcdo Beta 5.8 223 false
13455 AeRDjcWM Alpha 4.9 72 true
13454 ZTUJRoki Gamma 7.2 86 true
13453 TdGC Theta 7.7 103 true
13452 xrIuhiB Theta 3.8 89 false
13451 nTf Theta 1.1 167 true
13450 QGPFVwQgZj Tau 0.1 6 false
13449 lZW Lambda 8.2 161 true
13448 tteodt Theta 8.1 194 true
13447 hRtNgDQyj Gamma 4.7 91 true
13446 pPevx Delta 1.0 86 false
13445 ZeTlmStoF Pi 2.8 78 true
13444 vTf Gamma 6.0 9 false
13443 mLhAS Epsilon 2.6 224 false
13442 HgBcSEGfaA Theta 1.0 146 true
13441 aQaFOpFl Gamma 8.0 138 true
13440 wCp Theta 3.7 155 true
13439 JTnoWyge Tau 3.0 37 false
13438 RXuvH Alpha 1.9 96 false
13437 bLZhlSsbv Beta 5.2 109 true
13436 spJJQLS Gamma 4.2 109 false
13435 FEU Epsilon 8.9 28 false
13434 QIzc Gamma 9.0 79 true
13433 zcBvIyb Theta 6.6 21 true
13432 ovWttQ Theta 1.3 240 true
13431 PzKDJ Epsilon 1.3 75 false
13430 nyLNhKoCSv Pi 1.7 167 true
13429 pguoFQGAEE Gamma 7.6 94 true
13428 FJUPipw Epsilon 3.7 247 true
13427 fwoNtH Epsilon 9.4 218 false
13426 BHvOAnL Alpha 0.4 145 false
13425 IoHeXOYlI Pi 1.3 23 false
13424 khmGSB Pi 4.6 187 true
13423 FadP Alpha 8.4 48 true
13422 yxCpf Lambda 3.4 65 true
13421 nvaa Epsilon 0.8 19 true
13420 GRC Gamma 9.3 190 false
13419 Tvo Epsilon 3.1 95 false
13418 veUDTBJNLS Epsilon 7.6 16 false
13417 KcfguH Epsilon 1.8 53 false
13416 RJd Gamma 7.7 235 false
13415 ubeqe Tau 7.9 65 false
13414 ZTsxR Pi 8.2 126 false
13413 GWwrxSDvEE Theta 5.6 243 false
13412 DWtjRLR Tau 9.0 64 true
13411 xEpxjMvn Beta 1.6 216 false
13410 rfoPsRyh Lambda 8.5 23 true
13409 PCxGKPTBpG Theta 7.8 241 true
13408 GnqoSFMkz Beta 8.3 119 false
13407 XiiqGOsF Alpha 6.7 199 true
13406 cFMQu Epsilon 7.8 61 true
13405 Dawu Alpha 4.6 221 false
13404 tAPYVEN Pi 8.1 97 false
13403 eYHNrFJw Epsilon 8.3 170 true
13402 webltnDfvm Pi 4.8 72 false
13401 HVeNrETaw Epsilon 4.8 244 true
13400 OrRLEB Pi 6.8 52 true
13399 QRY Alpha 4.6 118 true
13398 wNcihSJaJD Theta 9.6 223 false
13397 lATLOftIX Pi 7.0 225 true
13396 fnsXaTaFAR Pi 3.0 244 false
13395 WOCmCI Epsilon 8.9 73 false
13394 bDf Lambda 7.7 215 true
13393 IvKIwBZ Epsilon 4.4 12 true
13392 byDJYvUMd Beta 6.8 118 true
13391 fvwkicPC Theta 2.0 223 true
13390 wfQbtx Epsilon 3.2 72 false
13389 qnW Beta 4.5 242 false
13388 EVm Beta 8.7 158 true
13387 mCk Delta 8.1 146 true
13386 WyQWtF Theta 0.5 45 false
13385 HJY Beta 5.7 220 true
13384 KAB Lambda 8.1 227 false
13383 vuAJf Alpha 4.7 235 true
13382 CFQRSMvZif Lambda 0.4 134 true
13381 tGQbJj Delta 8.2 129 false
13380 OyxtrKgMqx Delta 9.6 127 false
13379 ktmmTro Delta 10.0 139 false
13378 HKNxkiVQG Epsilon 4.1 84 true
13377 gmUm Delta 1.1 231 false
13376 cuzmcPNk Alpha 4.1 204 true
13375 DOk Beta 2.9 92 false
13374 AlNJxbRQM Tau 6.8 94 false
13373 YtGwMvLd Pi 8.9 37 false
13372 VylDNlCyh Tau 4.6 160 false
13371 RpGXwkbjla Beta 7.8 66 false
13370 eQt Gamma 9.9 139 false
13369 zVIH Pi 1.4 181 false
13368 TGmZC Theta 6.4 70 false
13367 qmChvi Theta 3.6 133 false
13366 QiD Delta 2.5 240 false
13365 YSXr Gamma 8.4 67 false
13364 pUBVCl Theta 0.3 145 true
13363 oaKfMm Beta 0.4 32 true
13362 uKcTaXO Theta 0.6 164 false
13361 EQGmcGQf Delta 9.4 119 false
13360 aiexaG Beta 7.7 68 false
13359 DOtZKOFLD Epsilon 3.7 44 false
13358 yDcCI Gamma 8.7 223 true
13357 JMxAQiIvqQ Tau 1.0 29 false
13356 tEGCJC Tau 0.2 155 false
13355 iFvAg Alpha 7.2 137 false
13354 eXIxLiHpP Alpha 5.1 32 false
13353 ozDLODzBK Theta 2.4 15 true
13352 VxqKuChqVR Pi 6.5 155 false
13351 vIap Tau 5.6 204 true
13350 FtkOH Theta 1.3 142 false
13349 gBLhaYscLm Tau 9.3 242 false
13348 GmKNKecu Lambda 9.6 199 true
13347 YlJ Delta 3.2 232 true
13346 dnQg Pi 8.3 197 false
13345 Eod Tau 3.1 108 true
13344 ThLjCCch Epsilon 6.3 30 false
13343 OUWve Lambda 3.1 230 true
13342 Eca Lambda 6.9 30 false
13341 ZNbbAyw Gamma 6.3 170 false
13340 ydgh Theta 0.9 190 false
13339 mdfyq Pi 2.3 126 true
13338 FYNas Lambda 5.7 79 true
13337 hhnocZdJu Gamma 2.2 94 true
13336 NlAo Delta 2.3 124 true
13335 alCI Lambda 2.7 10 false
13334 ZwIvc Tau 9.0 109 false
13333 uqIL Tau 7.6 110 false
13332 fVyPSZu Gamma 6.1 51 true
13331 gzjjsP Lambda 1.1 159 false
13330 UuyeFX Pi 3.6 47 true
13329 pvhWNBRJ Tau 1.2 172 false
13328 pIuSsGCaPS Delta 0.3 63 true
13327 DbrsJ Alpha 9.6 129 true
13326 kkAktdq Alpha 5.9 15 false
13325 Gus Beta 6.2 97 false
13324 YiontGTd Lambda 8.6 44 false
13323 YVclZsQ Epsilon 0.7 29 false
13322 hYBbnReZG Pi 7.0 182 false
13321 sJBoIS Theta 2.2 193 true
13320 caOnb Epsilon 1.9 221 false
13319 JNruvMZe Tau 7.1 7 true
13318 Std Tau 9.6 243 false
13317 ONuBZ Epsilon 5.7 74 true
13316 kZe Gamma 4.9 231 false
13315 rLCjk Tau 5.7 225 true
13314 BvvHNXjES Alpha 9.0 238 true
13313 EFlpf Pi 8.7 44 false
13312 aQUioFxRly Tau 9.2 130 true
13311 bTQcNoKzZ Lambda 8.7 145 false
13310 yvDtDA Gamma 5.6 132 false
13309 JuMyWS Gamma 1.5 91 true
13308 QiH Beta 7.4 23 false
13307 IBXEGzXk Delta 8.2 38 true
13306 iBMBTZBm Gamma 0.7 149 false
13305 KRVN Tau 3.6 225 true
13304 iBHnrplfk Alpha 9.8 185 false
13303 fpDKTyyx Theta 2.1 28 true
13302 mqjS Epsilon 0.7 6 false
13301 DAjLw Delta 6.6 217 true
13300 wmcp Gamma 5.2 47 false
13299 NMJouzzRG Theta 4.5 94 true
13298 DkYohb Beta 7.8 6 true
13297 woSnpCyTNh Tau 7.4 247 true
13296 CWnEUZM Tau 7.0 142 false
13295 JaqqiF Epsilon 5.5 79 false
13294 bon Gamma 2.3 34 false
13293 KgOqxp Beta 0.2 128 true
13292 ZSh Gamma 5.4 55 false
13291 htIMzU Tau 4.7 157 false
13290 QlG Pi 0.3 66 true
13289 nYpfoeGQUI Alpha 3.4 184 true
13288 EwZYcQDHhX Pi 1.8 179 false
13287 sqI Alpha 8.6 220 true
13286 QsbwWTx Alpha 5.0 68 false
13285 IWReaozixH Pi 2.9 104 false
13284 YkD Beta 3.5 235 false
13283 dNLXkcB Epsilon 7.2 125 true
13282 biBsbEwil Epsilon 3.7 213 true
13281 QjXpoh Gamma 6.3 198 false
13280 vGoSrA Epsilon 1.3 49 false
13279 pPvJYal Theta 3.4 78 false
13278 PCiU Beta 4.0 41 true
13277 MjsKA Alpha 1.7 61 false
13276 EnvWDBObR Gamma 5.8 44 false
13275 xwHEorSPu Lambda 3.6 96 false
13274 cOFPiTy Delta 1.1 17 false
13273 QKAWogXd Lambda 8.3 217 true
13272 MVAwnf Delta 7.3 230 true
13271 pkHHh Tau 4.6 189 true
13270 sTqOI Gamma 9.6 64 true
13269 UkjcXFnn Theta 0.3 7 false
13268 UCbkIt Lambda 0.4 237 true
13267 YJygz Theta 5.6 172 false
13266 PkVtYfv Delta 3.5 148 false
13265 YrrOLQ Beta 0.2 167 false
13264 taZigHJ Tau 2.0 69 false
13263 ppy Theta 8.0 101 true
13262 PryrNBMU Tau 1.8 4 true
13261 bPPLFk Pi 6.1 115 false
13260 TMGHxYBm Delta 2.2 154 true
13259 LIvi Beta 6.3 92 false
13258 hvEZoNe Lambda 4.3 98 true
13257 GUzjoIHH Pi 5.4 77 false
13256 Ychzkr Beta 5.3 154 true
13255 Uhhp Pi 4.7 121 true
13254 UcEdJz Beta 6.6 220 false
13253 UQzsLD Theta 0.5 55 true
13252 bWYIVx Gamma 0.8 186 false
13251 LkV Pi 3.0 71 true
13250 pNy Gamma 8.1 60 true
13249 KlTt Epsilon 4.7 238 true
13248 tWkIsbx Epsilon 5.0 232 true
13247 ejvBzyii Theta 3.5 90 false
13246 uuY Delta 8.6 62 false
13245 SjlY Lambda 6.1 154 true
13244 oSIedwJRqt Delta 8.9 206 true
13243 YkGxfVkpox Alpha 4.1 201 false
13242 cTyn Delta 8.2 226 false
13241 VsYo Beta 7.2 140 false
13240 ODSbkwnyQd Alpha 6.6 225 true
13239 rnp Epsilon 9.6 185 true
13238 LRKgMmbvmn Lambda 1.9 108 true
13237 iny Delta 8.8 210 true
13236 MYme Lambda 3.0 204 true
13235 YxUDGmLbe Delta 0.6 59 false
13234 IwyG Theta 2.2 70 true
13233 SDAM Theta 9.2 168 true
13232 fPEQ Tau 9.5 212 true
13231 AxIDVh Pi 0.6 73 false
13230 nST Lambda 3.8 240 true
13229 kUxSJW Tau 8.0 114 true
13228 fBS Alpha 1.5 88 false
13227 CRwp Alpha 0.9 191 true
13226 DpTDoYMv Epsilon 0.7 87 false
13225 BSQdT Tau 5.9 123 false
13224 VhhOaL Lambda 3.9 12 false
13223 YWc Delta 2.7 99 false
13222 rKUBJ Lambda 4.5 138 true
13221 FKS Gamma 9.3 58 false
13220 mjfiHAWBm Gamma 3.3 21 true
13219 VJPvjYF Alpha 0.4 156 true
13218 ICf Gamma 3.7 206 false
13217 fKn Tau 7.5 37 true
13216 LrBb Pi 5.9 122 true
13215 PIwvUgaeY Epsilon 5.8 13 false
13214 bdEheSH Delta 2.7 97 true
13213 wAaKg Gamma 1.6 84 false
13212 jYGl Beta 7.4 128 true
13211 nFzGZlIz Alpha 5.0 40 false
13210 trbvNsaOI Delta 2.1 113 false
13209 IHu Gamma 1.8 177 true
13208 VCnq Epsilon 5.0 211 false
13207 VpmT Theta 3.8 209 false
13206 SyYzhH Alpha 6.0 50 false
13205 MoxNstXrH Pi 2.6 77 false
13204 QwbEsnaKB Lambda 4.0 152 true
13203 YmaKFksEn Delta 9.1 157 true
13202 Tkx Epsilon 3.9 32 false
13201 qzjFw Tau 5.4 81 true
13200 flYyRShmsl Gamma 5.8 218 false
13199 oLwgB Tau 0.8 203 true
13198 mjfYGd Epsilon 1.3 58 false
13197 KNxGK Beta 7.9 136 true
13196 cyjvnQZgH Theta 6.0 196 true
13195 ImrI Pi 6.9 9 true
13194 EpyOJdV Beta 2.2 116 false
13193 MAIuGAIpEU Alpha 1.7 248 true
13192 gHesOhkc Pi 8.9 145 false
13191 JUnVWkyhIX Alpha 0.9 180 true
13190 myuhCxx Gamma 9.0 65 false
13189 EuMxfJPMu Alpha 8.3 100 false
13188 fBglvocx Theta 0.5 23 true
13187 lnoc Lambda 9.4 80 false
13186 xQkvrsFFbl Beta 6.8 231 true
13185 nERxPWftd Theta 4.5 145 false
13184 IumiHBGPeQ Epsilon 2.6 16 false
13183 LUnGRrJtN Gamma 1.8 174 false
13182 YugomalM Alpha 0.2 156 false
13181 gTxqhsvxo Pi 2.9 223 true
13180 lvzn Lambda 1.0 232 false
13179 UbLXsK Beta 5.8 154 false
13178 OcXN Delta 3.1 11 false
13177 OXt Gamma 9.4 158 false
13176 iKW Gamma 9.3 165 true
13175 yQEx Pi 2.0 138 false
13174 OLnDqnybzY Gamma 3.8 120 true
13173 ioLMlPuWgj Theta 2.2 244 false
13172 QSY Delta 7.3 240 true
13171 ypNYhgPjL Lambda 2.5 235 false
13170 JJvPHBdl Theta 1.7 191 true
13169 bFc Tau 7.7 37 true
13168 vXFvepsaiK Epsilon 4.0 216 false
13167 JZacYtSr Tau 9.7 129 false
13166 RtpeZ Gamma 0.1 187 true
13165 meskJ Pi 1.8 113 true
13164 oBH Alpha 6.8 156 false
13163 XUX Tau 8.9 29 true
13162 Xis Epsilon 7.7 43 false
13161 jMPUvpuRL Beta 4.5 241 true
13160 vVUMlWgmU Alpha 3.1 48 false
13159 DAfAOAsXtu Pi 1.6 161 false
13158 AMom Gamma 8.4 148 false
13157 LdUdqIqfL Pi 6.4 117 true
13156 qZuDyfwmEi Epsilon 9.4 46 true
13155 VlRrI Delta 1.2 4 true
13154 CbPpZH Pi 6.8 9 false
13153 pDhME Lambda 7.9 192 true
13152 WDQNcKYfS Lambda 0.7 50 false
13151 HXhpmpfC Theta 2.2 58 true
13150 DuJZpUL Gamma 5.6 20 false
13149 sipkw Beta 9.9 92 true
13148 EjqRrV Theta 9.8 37 true
13147 KAcx Delta 7.1 173 false
13146 DKlz Lambda 9.1 171 true
13145 gLv Gamma 5.6 44 false
13144 qXwftGJx Lambda 3.5 12 false
13143 sbijpAWtIW Gamma 2.6 157 false
13142 WdaRKY Tau 2.0 98 true
13141 RPbfYLQ Gamma 1.0 13 false
13140 ddCL Lambda 4.7 157 true
13139 yCxecCT Beta 6.7 99 true
13138 KrMYxjvx Gamma 1.4 86 false
13137 ZsY Lambda 5.0 23 false
13136 SOzUhD Beta 0.4 73 false
13135 rHnNPRXFJ Tau 5.7 93 false
13134 YDZhe Tau 7.7 125 true
13133 FBSNuc Tau 7.3 189 false
13132 aqIeHDoB Beta 2.6 33 true
13131 esxVNcvCIe Alpha 9.6 165 true
13130 gEFG Beta 4.3 88 false
13129 sGPaGkAAh Tau 6.0 122 true
13128 rBpvpCsL Gamma 8.7 235 false
13127 XFTXqd Alpha 6.4 198 true
13126 sxIze Beta 4.7 44 true
13125 qyX Theta 9.7 1 true
13124 nMNaQ Lambda 9.0 15 false
13123 Ylbo Pi 2.8 78 false
13122 tSVd Lambda 7.2 207 false
13121 HmS Epsilon 2.3 47 false
13120 lgzJ Alpha 0.9 239 true
13119 BYyZeNHx Tau 0.9 181 false
13118 wTUIKZbV Gamma 9.3 58 true
13117 LrFWWMDUXA Epsilon 3.0 185 false
13116 GBt Delta 2.3 27 true
13115 uGxJX Beta 2.3 242 true
13114 QODRnDNX Theta 9.9 124 true
13113 sksrCiqP Alpha 7.9 187 false
13112 wfroQldpf Gamma 0.7 137 false
13111 FpFXATnG Alpha 1.1 38 true
13110 nOFFz Theta 7.5 135 false
13109 eSJbGrPqSo Theta 6.5 6 true
13108 ndum Epsilon 0.4 147 true
13107 HQm Pi 2.8 162 false
13106 fALZP Beta 1.1 203 false
13105 FJK Alpha 2.7 245 false
13104 pcfjT Pi 1.0 154 false
13103 SMu Tau 8.3 199 false
13102 EoYA Pi 4.2 231 true
13101 CfEirf Gamma 5.2 2 true
13100 oPnCEvZdf Lambda 0.2 217 true
13099 aMdATi Alpha 6.5 109 true
13098 xbWDTVJa Tau 6.3 69 false
13097 dgFbPnUO Gamma 2.2 169 true
13096 xRnz Pi 6.6 20 false
13095 qyRNxBL Tau 2.3 67 false
13094 bQc Pi 1.9 74 true
13093 gIo Delta 4.2 215 true
13092 spyJm Theta 0.6 191 false
13091 HiKlHM Pi 4.4 179 true
13090 NQsCcWl Lambda 7.4 47 false
13089 lBUXiJJJ Delta 4.8 223 false
13088 vEkqtVL Lambda 0.2 94 false
13087 lAeoMG Epsilon 9.8 177 true
13086 KArtYkYw Pi 9.2 226 true
13085 iii Beta 8.8 245 false
13084 QKX Delta 7.5 44 false
13083 DkasD Gamma 5.7 194 true
13082 MtYOVDFO Beta 7.5 95 false
13081 szVpY Theta 5.1 54 true
13080 gUwZd Theta 2.9 217 true
13079 WSwPIOZX Epsilon 7.8 225 true
13078 OtfJ Alpha 7.0 207 true
13077 crZe Epsilon 3.1 75 false
13076 wmrDeDKyN Delta 0.9 205 false
13075 AvNFw Tau 5.8 245 false
13074 RGlMKGWs Tau 2.1 92 true
13073 ZJXZrWOu Lambda 3.3 38 false
13072 ZlnkWq Tau 9.9 144 true
13071 ees Gamma 7.9 152 false
13070 yQK Beta 7.9 98 true
13069 QyKqXU Alpha 3.3 159 false
13068 oAidikBvLK Lambda 3.5 236 true
13067 UszdxF Beta 3.5 1 true
13066 Eqttdoi Gamma 3.1 34 true
13065 Xlqas Pi 5.4 79 true
13064 khP Gamma 7.1 79 true
13063 XCcRb Beta 3.0 92 false
13062 mTnnyAoeHk Gamma 5.7 205 true
13061 yEOzqKEElU Epsilon 7.1 62 true
13060 IjL Tau 2.8 126 true
13059 XKzYjEtQS Pi 5.9 129 true
13058 LbA Beta 3.5 60 true
13057 YsL Delta 0.1 163 false
13056 LRVLtfg Pi 2.5 85 false
13055 dKvsu Pi 5.6 116 true
13054 gWA Pi 7.9 61 true
13053 IQEzdRS Pi 1.1 174 true
13052 myWKYrlp Tau 1.4 235 false
13051 tMxtAgxe Pi 2.1 185 false
13050 LoOWzqgIp Alpha 7.7 154 false
13049 SfF Epsilon 1.8 54 false
13048 tgdU Gamma 9.0 167 false
13047 rlkySaLL Theta 7.8 60 true
13046 CnWnNHSrN Beta 6.4 211 false
13045 ucZwO Pi 5.7 73 false
13044 NATiU Pi 0.4 150 false
13043 LsgpcEVnf Delta 4.5 186 true
13042 GwS Epsilon 6.1 46 true
13041 QbqelLP Delta 0.1 73 false
13040 xZEMlHd Alpha 7.4 159 false
13039 RIedbfZhux Lambda 3.1 211 true
13038 VRU Tau 2.8 150 false
13037 IbUMOtrc Delta 1.7 157 true
13036 QvJjMW Delta 5.2 155 false
13035 qGLwEv Tau 3.5 35 false
13034 zjOBiqGn Gamma 6.7 90 false
13033 mDUt Delta 6.9 85 true
13032 Fpb Beta 4.0 33 false
13031 NJgiGaWRSL Alpha 8.0 139 false
13030 gRqiSbrL Delta 5.7 203 false
13029 rLVdji Beta 8.6 182 false
13028 DmWyBl Epsilon 4.0 143 false
13027 PZOkQCA Tau 1.7 139 true
13026 LgnERh Beta 0.7 9 true
13025 LVDxqWgQM Lambda 1.5 132 true
13024 CoE Lambda 2.8 91 false
13023 zDpkI Alpha 7.8 84 true
13022 RsMUFbEaXB Beta 1.2 28 false
13021 RFKJAqNGGj Lambda 1.3 30 true
13020 qZTO Theta 2.6 57 false
13019 nRWe Beta 3.0 68 false
13018 SDsm Delta 6.3 36 true
13017 ukvJ Epsilon 9.1 147 true
13016 jCCX Theta 4.8 3 false
13015 KqgeUMewJ Epsilon 4.5 226 true
13014 vDJcX Alpha 3.3 42 false
13013 sxQuQS Alpha 7.8 23 true
13012 QLOsKFREIX Alpha 8.9 23 false
13011 NtQHpIJjR Beta 2.9 65 false
13010 imakzD Epsilon 3.2 247 false
13009 NBrFxSB Theta 9.7 208 true
13008 VVVOhEXCu Epsilon 9.6 9 true
13007 ecSYrC Beta 6.8 34 false
13006 ZCno Gamma 9.4 130 true
13005 ZSrSpqzqA Delta 5.9 123 false
13004 zBULEdGPZ Pi 9.7 62 false
13003 xKyAbGj Theta 7.3 161 true
13002 IKHiTna Beta 0.1 83 true
13001 HVczYeoF Theta 0.6 31 true
13000 AaPRXkfsu Beta 3.4 124 false
12999 dzNcjmeQQh Beta 1.0 112 false
12998 oGhaQYL Alpha 0.9 26 true
12997 JUkRtem Tau 7.3 177 false
12996 SEcNK Theta 3.9 190 true
12995 gocuKFkfK Tau 6.5 63 false
12994 uiZWCg Theta 4.6 105 true
12993 EfpAgwF Epsilon 9.0 0 true
12992 bZROn Beta 4.1 224 true
12991 bQQ Pi 2.8 210 false
12990 eArx Theta 4.0 85 false
12989 CdAEjyYvSC Alpha 5.4 107 true
12988 gojKJrUEvZ Pi 9.4 79 false
12987 KrSI Lambda 7.7 36 true
12986 DbmsvX Pi 8.9 36 false
12985 tOKHxVtcT Lambda 8.1 61 true
12984 Uzx Epsilon 3.2 174 true
12983 jRiWV Epsilon 3.4 167 false
12982 ZLteRnE Tau 9.3 160 false
12981 lkpMQuoZ Tau 4.0 25 true
12980 zwcjZMq Lambda 4.3 179 true
12979 eZpgZHgg Beta 7.0 0 true
12978 abBjHINxj Gamma 1.4 106 true
12977 loUVKmrXEL Alpha 8.6 95 true
12976 snMUIeJ Alpha 0.2 150 true
12975 EDTP Alpha 4.2 42 true
12974 TFdkaZa Gamma 9.4 133 false
12973 qdrILIxsi Pi 0.4 61 false
12972 tZQbNGPWUE Theta 2.5 155 true
12971 pYg Lambda 7.0 125 true
12970 Ucqqxdir Theta 10.0 93 true
12969 lMdTknsi Epsilon 3.4 136 false
12968 MgCyfSRW Tau 8.9 114 true
12967 eJHjR Delta 3.1 63 false
12966 wJdXOZMS Gamma 1.6 186 true
12965 LbWKMBPk Tau 7.7 9 false
12964 uWsVpNhOv Beta 1.5 136 false
12963 jxtEFC Tau 1.6 35 false
12962 fGVnUekW Alpha 9.1 52 true
12961 gNBH Alpha 8.3 114 true
12960 LIxLal Alpha 1.7 36 false
12959 Mwp Epsilon 9.6 17 true
12958 yqsjSD Epsilon 8.6 120 false
12957 zYR Delta 0.9 83 false
12956 aKZGjc Alpha 2.4 101 false
12955 zveRVa Tau 4.4 172 false
12954 SHdH Theta 2.6 185 false
12953 CBkowTNPC Pi 4.1 139 false
12952 xZrx Delta 9.4 192 false
12951 XfdeOX Lambda 9.3 54 true
12950 FFhzZUdt Gamma 2.0 226 true
12949 yUOaz Tau 6.8 111 true
12948 sixplsjvc Tau 1.5 198 false
12947 CaGBhroE Alpha 7.5 202 true
12946 UqfSxL Epsilon 9.6 105 true
12945 sIDYEZm Beta 4.9 106 false
12944 sYUir Pi 8.4 71 false
12943 sHDEH Gamma 7.6 222 true
12942 DwztsE Beta 1.6 59 true
12941 QtUjbLoo Beta 0.8 149 true
12940 WUJ Alpha 8.9 198 true
12939 QCasAGTPCN Delta 0.4 199 true
12938 yaPhpX Tau 6.1 38 false
12937 ODpFwk Tau 2.2 12 false
12936 COQYNYfE Lambda 3.0 206 false
12935 zvOfP Tau 2.5 156 false
12934 DppJ Alpha 5.5 157 true
12933 qORCdTMAaJ Tau 3.8 203 true
12932 SJnFsbL Epsilon 7.5 246 false
12931 hnwFAWD Alpha 4.9 137 false
12930 JcbNXd Lambda 8.3 78 false
12929 gjWttE Epsilon 3.4 3 false
12928 UwJrvVvtT Theta 2.3 172 false
12927 zIZasTt Delta 7.9 193 true
12926 dKXdR Theta 5.1 148 true
12925 WhGNFxJVNS Pi 2.2 66 false
12924 bHhF Alpha 3.5 249 true
12923 pPGhgk Lambda 7.0 71 false
12922 gCGH Delta 3.9 186 true
12921 Kbi Epsilon 7.4 205 false
12920 KcWhvZdsT Theta 8.0 159 true
12919 LSDoEsT Lambda 6.2 157 false
12918 ccuyDaOE Epsilon 5.5 83 false
12917 TMvIVbmjQ Lambda 1.1 198 false
12916 DXqlXOA Gamma 3.4 230 true
12915 WGCCvyG Lambda 4.0 205 true
12914 SHlowF Pi 0.4 130 false
12913 NRj Lambda 0.9 141 true
12912 xCJL Gamma 4.6 53 false
12911 PyeFzTM Epsilon 1.1 230 false
12910 leWyh Tau 3.6 186 true
12909 dhXhkLwvb Theta 1.4 157 true
12908 TFz Theta 6.8 45 true
12907 wzbXyNFTLp Gamma 7.0 202 true
12906 qwGPXz Alpha 8.6 122 false
12905 aHKpBHo Lambda 0.7 25 false
12904 dfP Lambda 2.3 71 true
12903 KajwRVg Theta 9.1 66 true
12902 mxVzn Gamma 2.4 33 false
12901 BwnbvkZB Theta 5.4 37 true
12900 uZPW Beta 0.7 200 false
12899 nuOvs Theta 9.2 208 false
12898 LPPLqJHqmq Tau 8.4 121 true
12897 VnwtQP Lambda 5.0 40 false
12896 kVScS Lambda 8.3 178 true
12895 MEPLPNuI Epsilon 8.2 181 true
12894 VrLaZhnAv Epsilon 6.5 34 true
12893 GaRJiYK Gamma 6.1 240 false
12892 Nrh Tau 2.1 23 false
12891 WswBFJpL Pi 4.6 124 false
12890 fuFnb Theta 2.8 31 false
12889 gYJE Delta 3.1 202 true
12888 hfFqFpDBgY Epsilon 8.7 162 true
12887 wpGU Epsilon 0.2 104 true
12886 Tzh Epsilon 7.2 6 true
12885 HKszOotuvQ Delta 2.8 117 false
12884 ngBMLCWgL Pi 0.5 87 false
12883 UQhUxCIQuL Beta 1.5 148 true
12882 bxkrruURB Theta 9.5 229 true
12881 rTOcNABdsG Pi 8.0 21 true
12880 ysydeUZE Alpha 6.0 151 false
12879 GioxVEvkI Lambda 7.2 12 false
12878 iarQSvEm Tau 5.2 239 true
12877 jyFsHQW Theta 2.6 93 true
12876 xycBEw Beta 4.0 83 false
12875 yawst Pi 0.8 178 true
12874 UabhcYQ Lambda 2.8 46 true
12873 WSvUAXlcm Beta 0.2 89 true
12872 zfZbPo Gamma 7.3 220 true
12871 qdEj Beta 8.1 42 false
12870 JmvN Tau 4.3 172 false
12869 oNXqQYgQ Epsilon 8.1 67 true
12868 bifLygPYo Pi 3.8 131 false
12867 XgDcjyU Epsilon 8.8 161 true
12866 FaYOcblDJm Gamma 2.4 96 true
12865 ZwlVCir Tau 4.0 82 false
12864 iVGffqrvH Gamma 8.6 200 false
12863 vtNiuLiv Beta 7.2 29 true
12862 uadOZj Beta 7.1 198 false
12861 wBclsZ Pi 2.5 227 false
12860 cMNYxrKThG Epsilon 1.1 17 false
12859 fhUmBWNeCF Pi 6.1 51 false
12858 ZWPMDD Pi 10.0 153 true
12857 cVqdthw Delta 5.3 56 false
