25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
22254 YMRYpgV Theta 7.7 86 false
23842 AYRg Gamma 4.4 47 false
1428 eCZsPWHaY Delta 9.8 173 false
17119 gapGHeN Gamma 8.7 241 false
10072 MJVYS Beta 2.1 148 true
8175 TAqhPCHfp Tau 2.0 200 false
3104 vSe Tau 8.0 138 false
18609 cOIbZuNLc Tau 8.8 27 true
23553 GXuEgGCM Tau 6.3 141 true
22990 yUsq Pi 5.5 113 false
10365 ksM Tau 5.0 142 true
1398 szqCaboiJc Beta 1.7 140 true
14984 PZez Lambda 1.2 214 true
13423 GSzYqrrG Beta 4.8 166 false
10920 tuYFVckez Alpha 1.9 44 true
14527 xCmKDmz Pi 9.2 47 true
8453 tDrIlpiI Tau 7.8 197 true
22467 ZYfgqNwO Lambda 0.7 169 true
23127 KHuhs Theta 9.0 29 true
9413 sVxiqJIBEL Delta 2.5 163 false
19260 VCgYSoyxx Epsilon 1.7 242 false
17809 szvM Tau 0.6 39 false
15973 Xlxj Epsilon 8.9 229 false
19987 LHPX Alpha 9.9 116 true
4079 yvaxDBlM Epsilon 1.8 14 true
23521 cdpWoa Lambda 6.3 207 false
1829 MoRQIVvcs Beta 9.3 164 false
96 ieQx Beta 2.9 57 false
20878 VZHs Gamma 3.1 3 false
4208 pLh Delta 8.4 1 false
15577 hJfzaBJZKp Lambda 4.2 104 true
145 nFmZv Tau 0.4 63 false
12495 zPFUnhT Theta 0.8 236 false
23599 NKDLO Lambda 0.8 66 true
12601 xOhhrfx Beta 6.2 30 false
10548 IDh Pi 1.0 21 false
5583 ugGzwJhVp Tau 3.8 171 false
24254 PaDUmCZ Gamma 4.3 20 false
8814 KhjicknR Delta 1.6 78 false
18850 xRXrkZ Epsilon 1.3 140 true
22936 afDk Theta 8.3 233 false
13591 luERRcUkJ Lambda 2.9 140 false
15977 LxQ Pi 2.1 136 false
5166 JVsu Tau 7.1 19 false
9489 QGbKXEuu Alpha 6.9 212 true
6516 LVwPouIo Epsilon 9.6 99 false
12172 YtMLQT Beta 1.0 206 true
17908 MYBK Tau 3.3 196 false
8744 ocXXIZr Delta 4.7 249 true
1346 TYcCSMPSvO Alpha 0.3 136 false
17775 eaYZaU Lambda 6.1 36 false
6661 WZAhX Epsilon 9.3 200 false
2818 AIId Pi 10.0 127 false
17141 AAqDGsV Delta 3.4 177 false
18341 CLXXQG Lambda 4.3 54 true
17244 MdxLaKDMJy Alpha 6.9 13 true
989 HDrZnsW Beta 0.6 112 false
23203 NZig Gamma 0.8 225 true
6726 egzFjOcnD Theta 5.0 218 true
18354 ZYLeM Gamma 6.4 239 true
444 TYbZIQPFpl Epsilon 8.0 21 true
8608 OVrZpGgfzk Pi 5.1 45 false
4065 XCv Epsilon 7.1 173 false
19043 YJd Pi 6.3 243 true
16427 jTdX Epsilon 1.7 55 true
14698 ueG Epsilon 5.8 104 true
22379 EZRQyNm Theta 2.0 140 false
7963 uNXIa Theta 2.7 140 true
20422 Fmn Epsilon 5.8 122 false
3618 onozpBv Epsilon 1.3 143 false
19828 ONlyYcsyx Theta 9.6 149 true
178 QUgLweCZv Tau 10.0 65 true
23009 TGtIu Delta 3.9 151 false
6229 DSxNd Beta 9.5 186 false
6840 maYyOhAoxx Alpha 8.6 84 false
1869 sSO Epsilon 1.0 227 true
16325 hWIUigETJz Lambda 5.7 111 false
10623 xNO Theta 1.3 55 true
20038 omohy Gamma 1.0 133 true
996 HotSkrSFuh Alpha 1.7 160 true
19900 lDLNfJtfKU Beta 6.1 65 false
23119 MUeFrSp Lambda 3.5 100 false
17433 QVCQ Pi 1.5 117 true
690 GOhf Lambda 1.9 245 true
4475 XyPqZ Alpha 6.4 159 false
17568 UgSjXDiNY Delta 3.4 137 true
20063 eYZLVdq Lambda 1.3 117 false
848 fxwqSm Beta 7.3 75 false
14576 TouBhNJDr Beta 9.6 227 false
22416 ktJHsueOq Theta 3.6 128 false
9670 LCuxvauBKt Beta 6.6 80 true
12413 mffWwq Epsilon 2.9 86 true
13421 brevaQG Delta 1.4 207 true
9541 WkldzU Pi 9.1 190 false
12053 MdDOv Theta 5.2 91 true
10276 lzakZ Delta 1.3 232 true
23017 TfiofmDEi Pi 9.9 120 false
22317 gjddpBiD Beta 0.8 89 false
21997 FZBsejN Lambda 3.7 171 false
1473 xxFzH Delta 2.6 32 false
15228 XpgXEqdzhs Gamma 9.5 150 true
5649 YBM Beta 1.3 70 true
17880 BMEEOGQhK Delta 7.4 230 true
19788 mNDAH Delta 4.4 22 false
24533 lrzhTqVhCP Pi 5.9 36 true
9179 Qjru Alpha 4.4 232 true
2695 quNKkX Pi 1.0 190 false
18309 OuQCT Pi 1.7 115 true
13089 sdfCraBIO Lambda 3.5 72 true
11479 sFp Tau 9.9 135 false
15533 PzjEE Pi 1.5 15 true
24974 PCegejodX Pi 3.5 128 false
4950 jLhQOywlS Delta 3.7 113 true
22922 chUNu Pi 8.1 32 true
18962 xNVevJc Tau 7.7 244 false
14591 yeDlNLkGAj Epsilon 9.9 186 false
16440 IiuuFnvUe Tau 9.5 56 false
1039 hIeUo Lambda 4.5 93 true
19090 YIePzFrSFv Theta 2.2 141 false
9551 skuAPSk Delta 2.7 200 true
19725 WAs Epsilon 3.7 95 true
10768 pDZjAJH Theta 0.2 49 true
3196 QBQH Theta 5.6 90 true
22946 ABgdJoPRM Lambda 2.9 29 true
8418 xKiIqZPaBX Epsilon 9.9 200 true
2723 giLAI Beta 3.8 165 true
17500 nSWQm Alpha 1.7 232 true
546 WfYdfMpM Delta 0.1 56 false
23365 iKRVWFuq Beta 3.6 216 true
16948 aWEaea Epsilon 1.2 209 true
13615 jWOKNeR Pi 0.2 147 false
11594 NYugijphiu Pi 7.7 7 true
6052 CCmrgf Lambda 9.6 36 true
2150 xLmbFXms Lambda 1.0 204 false
20328 qqGfKpGY Theta 1.6 210 true
3835 CbBxbdLuo Tau 5.5 189 false
8168 HkYfoKOid Pi 7.0 89 false
9124 uTtzqGO Tau 3.8 167 true
22190 jzukj Pi 6.0 53 true
6480 uQSFBoYf Tau 6.6 32 false
3649 hPv Beta 6.5 30 true
4817 GPjrK Delta 0.4 2 true
6253 hoepzw Tau 6.3 151 false
22894 nhbTmpON Delta 0.3 73 false
16823 aqOjoTyp Theta 1.0 148 true
915 ytrkWrzP Alpha 1.9 0 false
24753 Eql Delta 4.8 65 true
14424 Ptwg Beta 5.0 184 true
1237 HGIdgqDGE Theta 6.1 51 true
1908 KITMTiJVR Theta 6.9 8 true
3721 FfaqPaJ Lambda 4.4 176 true
9581 fBBLCQv Delta 4.3 7 true
9920 PlErZQ Lambda 2.1 113 false
24361 RCKXt Gamma 6.6 105 false
14523 cXRW Epsilon 4.9 58 true
2934 gJzzLeGIU Tau 5.8 166 true
13067 dsgkpRdGp Pi 4.6 61 true
5943 bZJwy Delta 6.9 95 true
14764 nhdgHPIl Lambda 4.1 234 true
3179 tqPtvF Alpha 4.6 155 false
21635 zss Tau 3.7 206 false
23655 vrQMnJ Alpha 6.9 221 true
8745 OMbSjrL Gamma 4.6 73 false
24287 utEqjIx Delta 6.7 203 false
14261 dxgvgThclW Beta 9.9 161 true
11200 QzcPRQQ Gamma 1.8 32 false
22779 UmcGex Lambda 7.9 154 true
21944 OMNjhjE Gamma 4.2 25 false
12137 UAGpZO Tau 8.1 153 true
6745 uzOwjJtCIf Lambda 3.5 197 false
21040 ebUY Alpha 3.7 136 true
13178 qYVnOwrkC Epsilon 1.5 129 true
21359 KYqOoqwv Theta 0.1 71 false
3907 jsPqjNFra Epsilon 4.6 50 false
4655 WGwKo Delta 1.5 129 true
12607 unCcUQx Epsilon 5.2 100 true
4014 GJfgPrO Delta 7.9 98 false
3535 cymev Alpha 4.8 23 false
20936 SkNeg Pi 1.5 54 true
23098 oHnxlmmOf Alpha 8.6 213 false
14819 tVkAnBGLzO Alpha 2.1 223 true
19829 TzRuRpHVg Gamma 1.1 167 true
3524 xtUNVpP Pi 8.1 58 false
23517 KxeZgZBzWo Alpha 6.8 226 false
13354 uvGDUOTL Gamma 3.3 97 false
6578 ILlW Alpha 9.8 41 true
7967 hlYhn Alpha 1.1 4 false
21338 ucWhJjaQSv Beta 10.0 47 true
23422 mFUkDVMdDk Beta 7.6 173 true
2907 bXeV Delta 3.6 166 true
9266 cgQSMKlkzi Lambda 9.4 99 true
9278 pAZzBb Gamma 8.7 95 true
14275 jTYeh Pi 5.0 174 false
11722 xpr Tau 8.5 11 true
8125 MiGuREFYq Beta 8.2 8 true
3227 LnLiq Alpha 1.8 106 true
15920 sjAaYVNz Alpha 5.2 207 true
2822 KsNVjJUJJ Epsilon 8.6 52 false
8689 cET Epsilon 5.0 44 false
22798 uYYVyBxb Gamma 6.4 205 true
8425 oaETatXvs Tau 5.9 137 false
12692 gVdUr Tau 8.6 210 false
11454 NRgGqQnZ Epsilon 6.7 62 false
9664 DJwBwOQOyT Theta 0.9 250 false
9716 UoyZsxLE Tau 1.6 81 false
19946 oHWxiyP Lambda 3.7 176 true
2174 TwB Lambda 0.6 180 false
11931 xeNDM Pi 6.8 32 true
17511 nQR Lambda 3.3 13 true
10449 smEzVfx Lambda 3.8 131 true
22351 zSMnZsY Delta 8.3 4 false
10825 URnz Alpha 7.8 94 true
3304 OLFWvc Beta 2.0 42 false
12804 UPLZffBPy Pi 6.3 80 false
866 YvY Tau 3.6 105 true
6905 lkXiH Theta 7.2 91 true
355 bsEyuvNU Alpha 7.0 187 true
1219 ZcAvHa Lambda 4.2 140 false
21300 QpPMnX Delta 2.6 48 false
22541 KzWKjpHP Lambda 5.5 178 true
13897 RtjWD Tau 2.9 180 false
18686 LigbnouOF Theta 9.4 95 true
16874 KVlkRBjRg Epsilon 3.0 226 false
20272 ODbYu Beta 7.9 249 true
34 yWJS Epsilon 1.4 164 false
18684 ZsNqUIE Beta 8.2 111 false
17808 jXsZpZySgH Gamma 9.9 76 false
16880 ZWEtwub Pi 9.0 71 true
17270 HuAYyCQ Tau 5.9 170 false
17771 ECaTpZYX Lambda 3.0 110 true
5297 QLkChXhB Epsilon 6.8 117 false
11668 IXfdQqAjK Theta 8.6 151 false
11074 xkKvZkpU Alpha 8.5 247 true
17192 PMPKo Pi 6.3 176 false
24229 Okyz Delta 9.0 20 false
21107 qvKKK Theta 5.3 127 true
4217 cdkQ Theta 6.6 27 false
21510 CbFDfg Alpha 8.4 144 false
6772 ynrbT Gamma 9.2 146 false
1846 VgdZZZV Beta 0.5 168 true
1758 iwRgdcPQ Beta 5.9 61 false
24201 lZcahlUZ Theta 4.3 35 true
11606 gynmsNain Alpha 1.5 135 true
23288 ARgrSg Epsilon 6.2 250 true
4364 OldWGOb Gamma 0.1 134 true
21027 QIOhzjayy Alpha 7.4 222 true
6687 IHU Tau 8.7 220 false
4398 czan Theta 9.9 180 false
9964 UavvqsXgR Gamma 8.7 153 true
5086 nlHGqmsc Tau 4.3 29 false
19377 mOcjotW Tau 4.0 230 true
3615 MbYUfLv Alpha 8.8 208 false
23432 IYMNC Epsilon 7.5 67 false
5087 wCyJgyp Epsilon 5.1 30 false
24816 yAWtxaNe Epsilon 9.0 227 true
22728 GVfuLVoWvK Tau 7.3 231 true
15124 iKT Lambda 3.8 1 true
418 hbPAnEC Alpha 4.4 27 true
19170 rZIn Lambda 1.2 88 true
4363 izFt Tau 5.0 2 true
22778 osk Beta 2.6 155 false
2347 mKIrI Gamma 5.5 108 true
9614 ORPRQZU Theta 4.0 1 true
18045 OKXmse Gamma 2.4 154 true
17066 bHIHkkRATI Beta 6.6 218 true
6569 upegnUhZt Lambda 7.5 250 true
21682 EWMg Pi 9.3 201 true
23012 jnes Delta 4.0 229 false
5688 TaPzppgorA Pi 2.2 227 true
18220 LRrVboReTZ Beta 7.9 51 false
1244 oHaLkdb Epsilon 8.6 106 true
17081 IZSfJvjEds Epsilon 0.4 213 false
10586 XxcqcNslZ Lambda 6.6 52 true
6231 EVrIGXrlL Pi 3.3 51 false
5592 dhyuQJNoTt Lambda 7.3 70 true
19545 XDxQ Pi 3.9 104 true
10248 mSObyf Beta 3.5 249 true
24922 UJCsPIfJ Lambda 2.8 151 true
8825 GwZjj Delta 7.9 86 false
15870 ySEms Gamma 7.6 59 true
19856 TNsL Tau 8.0 164 false
9691 GfclEccfzT Epsilon 9.0 35 false
15008 mMzer Delta 8.0 214 true
21744 mHcfka Theta 7.4 192 false
12790 xii Alpha 5.2 128 false
451 haoWCzauj Tau 0.5 59 false
11219 cDP Alpha 6.8 157 false
2003 HLnMGqA Beta 8.1 129 true
4159 HmopeKqz Pi 2.1 246 true
14668 tsw Beta 4.4 7 false
13433 lOsHreTnI Pi 5.5 215 true
20989 FeCEftady Beta 8.9 234 true
8029 VDrhmIe Tau 4.8 34 false
19272 VfSezTcBIZ Delta 0.1 24 true
9114 LeGaN Tau 8.3 235 false
10135 zSKNEnhK Pi 6.0 238 false
8638 MXz Lambda 4.7 46 false
5456 FQM Gamma 5.6 83 true
2928 JKgwagNK Delta 0.5 197 true
15536 FTjezhwlY Pi 5.3 184 false
16967 tRDfojj Delta 0.7 4 true
5180 yGuRd Lambda 7.8 200 false
8469 MdDwBHbSON Gamma 4.7 174 true
2743 pFlQcK Lambda 4.6 109 false
17807 XVkCMgr Gamma 3.6 108 false
8769 YCizDCEJh Lambda 4.8 182 false
21607 LItq Gamma 5.2 229 true
10881 Yvq Alpha 3.6 98 true
16447 iTDrpgbfA Lambda 7.2 222 false
23072 PkyBINM Gamma 3.3 214 false
7919 LdnxqBCvu Beta 4.3 230 true
10401 tqbyjlYY Delta 1.7 174 true
3607 NJiGV Alpha 2.0 185 true
20404 XJd Lambda 6.4 111 true
11542 DACfQAmTUG Alpha 4.2 218 true
23244 pgpMQFs Gamma 8.0 167 true
21584 Ffgng Theta 7.8 165 false
4325 oNUty Beta 9.4 68 false
21968 oVxqWMxt Delta 3.5 181 false
5799 zLeSXFPn Delta 3.5 239 true
12462 PVCHnXcWy Lambda 6.6 29 true
2097 UzqgQ Epsilon 4.0 20 false
15163 ysnsibhB Theta 4.7 249 true
6227 lxQrKgTu Pi 3.2 216 false
8351 PJFFWlixz Lambda 5.8 43 false
12325 tTTuTt Theta 1.4 213 false
14519 lSt Theta 3.3 231 false
9212 lHYP Gamma 7.7 38 false
3116 cynsL Tau 5.7 55 false
2800 ZQlYdPo Pi 0.2 207 true
605 zkYCfPjvHJ Theta 8.5 230 true
24128 QOPYxku Beta 3.2 25 true
12584 YKcsuK Beta 3.4 236 false
7647 PaXKLU Epsilon 8.9 250 true
14435 MemaSvGm Gamma 2.7 28 true
4172 WlXD Tau 6.6 239 false
6119 Cmn Theta 0.8 69 false
19224 XmZ Gamma 6.4 46 false
19722 sUAf Alpha 5.7 56 true
3644 TwVSpg Beta 8.2 56 true
16820 lyURkT Theta 2.3 143 true
15837 gtgThox Beta 6.7 1 true
5167 jXtN Lambda 4.3 73 true
16437 VPWvwa Gamma 2.8 44 true
1888 yCyBd Pi 1.4 103 false
3876 PcNftZqC Beta 9.8 124 false
14713 IxRAJq Beta 8.4 157 false
15502 geLuw Epsilon 0.6 150 false
3911 DcynfhN Gamma 3.0 63 true
9528 afycOg Lambda 9.6 216 true
2292 JwNW Alpha 5.5 116 false
8550 QFnmxiwFBZ Beta 2.0 26 true
18587 AhlKEYtK Tau 7.1 92 true
16301 IDPCf Theta 1.5 239 false
762 SFCKBQioZ Alpha 5.9 31 false
5015 SIKv Lambda 0.1 139 false
2499 EtSQFCVN Delta 5.6 183 false
24876 prufCZJNkD Beta 0.4 95 false
6373 HwPZ Pi 6.3 214 true
16935 XKlpQyDvZ Delta 6.0 188 true
7522 YuhRHDx Pi 1.2 77 false
3245 sdnW Gamma 7.5 67 true
20945 YHPE Epsilon 1.2 61 true
21044 QUdU Delta 7.2 111 false
19817 Yxqq Gamma 4.9 20 false
15103 zfqv Beta 4.9 230 true
18216 Xxr Gamma 9.3 76 true
7333 xckLH Beta 6.3 187 false
23345 Bgw Lambda 2.3 64 true
23055 TXFpT Gamma 6.6 29 false
19706 CSMsjn Beta 3.6 59 false
4782 gQTTUu Gamma 8.9 110 false
28 omUAvRf Delta 1.5 159 true
19851 flevu Tau 5.7 206 false
8592 ioFLEhOnGT Lambda 8.3 10 true
13461 cKZJPbeACW Lambda 1.4 90 true
20887 sJWcRYSh Theta 4.8 199 false
24389 lmyKQNLi Tau 2.7 21 true
1966 EZfXuw Alpha 2.1 247 false
21672 DgrjWKuw Delta 8.2 108 false
2357 PMevdpjipO Tau 3.8 48 true
12116 nGc Alpha 1.1 205 true
23946 igmIrMKnE Alpha 4.7 129 true
10165 QgTDndpqh Gamma 9.4 238 false
9194 KRZ Lambda 4.1 223 false
20030 lNytgwbzE Alpha 0.3 120 false
17191 RpUUe Beta 9.1 59 true
18521 BoXMMhD Tau 1.7 196 false
1003 aeePJTxw Beta 2.6 183 true
11248 rlnQ Gamma 3.3 201 true
17973 eiYEUrxXf Theta 9.0 81 true
16703 LMogZkrgGB Gamma 8.3 150 false
20195 FUWMH Delta 5.1 140 false
5268 SbtSPLaQAh Theta 8.5 44 true
4043 nXn Lambda 8.4 185 false
4224 EfI Pi 3.2 54 true
9460 GfhhlpnxUU Gamma 5.1 12 false
13053 krmUlYeOQ Lambda 5.8 2 true
7441 FrEZI Epsilon 3.9 216 false
18463 elvXmRzUW Alpha 4.3 129 false
2120 IYmIZVaDQ Alpha 5.4 27 true
5871 YIUh Lambda 8.7 22 true
4627 mSM Alpha 3.3 163 true
24135 YeUn Lambda 2.4 210 true
18373 JJWi Theta 6.4 181 false
9789 xUh Alpha 7.6 74 false
14360 BMesBbZzw Beta 7.1 209 false
19154 cMIwm Lambda 7.1 52 true
24078 TLeXvv Tau 5.4 134 true
7362 UqDVIRxfR Gamma 7.8 103 true
8869 tgjTLNY Delta 0.3 174 false
1379 YUSuvasa Tau 0.6 147 false
2673 MXoKcpElo Gamma 6.7 174 false
18366 pZXoBkw Epsilon 5.7 10 false
12721 DmF Pi 9.2 143 false
24536 husYYZGf Theta 3.2 6 true
16281 WVdKjmF Alpha 4.8 41 false
7288 tgEmfH Beta 2.1 247 false
10366 QrNTpT Pi 5.6 30 false
11031 TBrhoOAIZC Alpha 2.5 57 true
7600 wXebbB Theta 3.9 241 false
17185 QKcZswFHZr Gamma 9.0 130 false
15578 QfOR Beta 6.9 30 false
21810 abve Lambda 6.1 45 false
20981 TeAXL Beta 8.8 200 false
8709 wHD Alpha 7.5 166 false
12370 sAjyPqmgA Lambda 2.9 166 true
24936 iWIj Lambda 5.2 128 false
8946 LEhRkmxY Delta 1.9 182 true
24856 ayEEc Theta 8.7 65 true
6196 kiK Beta 3.2 77 true
14170 DXI Beta 5.2 28 false
20559 AbHSaWg Tau 0.1 149 true
16396 YsYrt Epsilon 0.1 76 false
19772 eorGdGTLc Gamma 0.9 120 false
308 YTPHxW Tau 9.7 99 false
3189 gjNJ Alpha 1.7 37 true
10781 JWLKVcR Beta 5.5 135 true
3231 exAqpP Lambda 1.1 86 false
14301 CSUmtFdMOc Delta 7.4 40 false
11223 xOIt Pi 1.0 88 false
21575 gYKJY Gamma 5.1 150 false
1973 EcIO Lambda 9.5 130 true
291 FztliwwWGd Pi 6.8 161 true
18126 MnXTrINg Gamma 7.6 196 true
7050 WVaAZiW Pi 1.7 128 false
23236 gfbZGJN Gamma 1.6 237 true
773 WfGvr Alpha 7.6 10 false
22593 JpZdhkdOK Alpha 7.9 249 true
666 CdTLFCv Tau 8.2 35 true
15014 FjKgPF Pi 1.1 100 true
5551 KDHQ Lambda 2.4 12 false
21010 VOsUmSRDTS Delta 1.6 8 false
15248 YkMvjEjgt Beta 6.8 25 true
2854 vEzkwyjRVX Delta 10.0 86 true
2252 KEOlg Theta 7.1 206 false
19222 ymMHfOzRG Pi 9.2 68 true
24981 UTXgLaI Delta 8.3 180 true
20644 tRh Theta 8.9 105 true
23519 sQpZgltwo Gamma 6.9 94 false
8919 NdgkUCzn Pi 0.5 86 true
3760 eSgWupD Theta 8.5 180 true
23394 QHkKJwa Beta 0.1 76 false
1266 meKmteN Pi 4.8 241 false
17781 CFAqP Tau 1.6 186 true
3908 yOsa Beta 7.3 123 true
6342 mhcupbAou Gamma 2.5 167 false
20814 QIgtfvBr Gamma 7.5 71 false
16147 SuviPnY Delta 2.7 226 false
6565 mmFtgEGOvD Tau 8.3 58 true
22001 qFFBrrtV Pi 9.6 212 true
22993 tHQ Alpha 4.2 35 true
4937 Dfee Alpha 2.8 61 true
22850 MAx Delta 8.3 158 true
9705 iPXqvWCr Lambda 6.4 198 false
8455 Xqyc Delta 9.4 20 true
20042 XWaRumRO Theta 2.8 132 false
18631 uXhesiVMnr Pi 0.5 153 true
558 oiwIXg Gamma 1.5 53 false
45 uTZQfaa Epsilon 8.6 87 true
4578 KHFpIdZ Delta 0.1 27 true
12424 wxfMv Theta 1.0 162 true
8457 jplYmVSU Pi 3.6 175 true
12455 iVu Pi 8.7 15 true
23382 BhZvw Lambda 4.4 8 true
19640 mLsIngDxkg Tau 8.9 101 true
8957 PRL Theta 8.3 138 false
22948 cEEWPCW Delta 2.6 129 true
7287 GlCiDNN Epsilon 9.5 90 false
9415 Zahk Pi 4.2 145 false
6403 rqTsyX Theta 8.8 250 false
6501 BDexiAfp Lambda 9.5 89 false
2582 yiLhoKz Gamma 6.9 134 true
11663 jaC Delta 8.5 99 false
9573 VGcRK Lambda 9.2 37 true
17255 wgOkMMMX Tau 9.9 107 false
21603 lSzvO Epsilon 1.4 23 false
5029 SXUb Pi 2.5 93 true
1674 vrUxp Lambda 5.2 31 true
14538 NwUHla Epsilon 6.7 59 false
2656 jLwV Beta 5.0 124 false
21911 DARyJq Epsilon 3.6 248 false
1982 rhCCqxxQK Pi 8.7 45 false
11056 lPfkPwxilX Epsilon 5.5 20 false
24909 ODSaDx Tau 4.7 76 false
2115 ajbTWQMDq Epsilon 3.3 114 false
6003 AnXJbBvFZg Alpha 9.9 190 false
15944 ZlEspO Lambda 7.2 117 true
15105 NcdaOSpPQA Alpha 5.9 185 false
5642 IgAAqudI Gamma 3.1 135 true
8968 wVEKl Beta 4.0 167 true
9515 pENctPdMSj Gamma 5.3 56 true
4640 UeWnaGuQOY Epsilon 4.1 0 false
18169 cNPDIaLdNq Beta 3.6 228 true
13573 UKGnQ Lambda 9.4 191 true
21242 ePqzlo Tau 0.6 238 true
8917 YQRMUB Pi 5.5 107 true
3772 HvcIA Pi 2.8 73 true
8597 XsxIeQMzKm Delta 3.5 193 false
7262 fDypNGdJX Delta 3.5 142 false
23178 TfMUcUA Delta 3.0 0 false
1866 BSSWZVpL Alpha 0.7 112 true
12004 RAjNpkA Delta 5.1 109 true
9002 trt Tau 8.7 68 true
13057 DHijmtAP Delta 6.7 11 false
18550 WPkvx Beta 3.5 0 false
18221 iQPoEKA Lambda 0.4 13 true
9435 RtYL Delta 5.8 152 true
16767 VIfb Gamma 3.9 240 false
10809 TOYVZbfXEu Beta 2.2 88 false
23348 IeQGut Alpha 0.2 173 true
21689 VWjAlEJVLT Epsilon 5.4 117 false
17761 slY Lambda 8.0 141 false
20891 YOSuHNOT Pi 6.0 132 false
13135 KiZiIn Tau 0.5 195 true
23544 MAaGCwP Pi 3.8 200 true
12520 BnWh Gamma 8.5 128 false
10156 jkM Beta 1.3 35 true
17371 cNouwMxHrD Theta 5.6 177 true
17061 FLRLTrV Pi 2.4 226 true
14022 WzVQjQsu Theta 4.6 169 false
20117 ZdOVzE Tau 4.7 125 true
14772 eTwa Lambda 4.0 36 false
10543 xTcvq Epsilon 1.0 133 false
15847 zPPEO Pi 3.5 100 false
10934 LdnpnwBqjO Tau 2.5 48 false
20209 hHgn Pi 1.4 195 false
18359 tiEWS Delta 2.6 139 false
10317 Lls Lambda 2.5 195 true
2459 CHksUlde Gamma 1.5 236 false
12659 VGRUz Lambda 6.8 15 false
3777 LjuFoJ Pi 4.5 107 true
13534 vthXgeQJT Epsilon 3.0 48 true
6457 bTrTOE Theta 2.5 44 false
15562 ILriw Theta 1.7 33 true
19438 OZrmvNKP Lambda 3.4 39 false
2624 RLwKyiBSqu Lambda 1.4 149 true
1164 pgytyhd Gamma 6.1 34 true
23046 eMrNaeSsxl Beta 2.6 222 true
11744 exyFfq Delta 1.1 143 true
4128 sPqzKuJ Gamma 9.0 109 false
5300 cSNj Beta 8.0 60 false
10404 gclhebuW Alpha 6.0 68 false
23608 OKJts Theta 9.5 96 true
17622 XPiU Lambda 7.0 55 true
6451 DOmSz Lambda 9.0 140 false
7746 POAHyFCb Theta 2.3 177 true
4582 HkKwb Lambda 5.7 247 true
4956 wFeyhqQK Epsilon 7.2 234 false
24827 uKHK Epsilon 8.3 186 false
13698 WBlLxc Lambda 2.0 129 true
3376 oxCPejj Epsilon 2.5 82 true
20778 qoLLTaSo Lambda 8.9 71 false
16014 BZBJAxLNDn Gamma 1.4 125 true
1464 gUkFuCcfSa Delta 5.6 48 true
22037 ZrZ Alpha 3.9 69 false
18517 wFUaCE Delta 8.6 27 false
11150 MIXZPRRYTV Tau 5.1 151 false
12326 ZHYC Pi 2.7 224 false
3057 BfvHh Tau 2.5 146 false
7795 unnMlTL Alpha 5.2 238 false
82 LVIu Alpha 2.4 92 false
2865 Rgy Theta 4.5 71 false
13848 kHfudGWn Tau 1.4 6 false
18931 RSHchKlF Delta 2.1 83 true
19200 KlnIL Alpha 8.8 179 false
18144 bJL Beta 2.8 47 true
668 pkPMCPG Tau 0.9 97 false
19320 OMfHAr Alpha 9.2 141 true
18766 yzbWxogBr Epsilon 3.6 7 false
6752 abfk Alpha 7.2 58 true
8504 cIMQC Tau 0.4 210 true
18438 HWSwoKC Epsilon 2.0 224 true
4682 UKmUmjQid Pi 7.1 188 false
4949 xHmoWLL Lambda 2.8 21 true
4666 VDVGENrWI Epsilon 1.2 88 true
18750 jSRyI Gamma 1.4 84 true
2119 rviPRzC Alpha 1.0 58 false
18703 PoEnoRHaw Tau 1.1 133 false
714 ukR Tau 5.1 99 false
3710 YowypdM Alpha 4.4 152 true
7197 sMt Beta 3.9 152 false
24168 KLi Pi 1.9 176 true
13694 xcQ Alpha 8.6 187 true
11481 invATxtnVx Pi 8.2 153 true
21311 mtuQ Beta 6.3 179 true
3513 EIiZO Theta 6.3 95 false
4840 musAxZ Theta 5.9 175 false
8067 ymRU Beta 5.3 103 false
21657 sHdZX Alpha 5.1 248 false
562 QEPab Alpha 3.3 157 false
4941 LSV Pi 3.6 70 true
1286 WuIr Alpha 9.6 61 false
11117 QwmN Gamma 9.6 236 false
22285 WGlXajVNv Beta 5.1 223 false
18405 YdbkOqtZdU Tau 7.9 202 true
7326 bfcb Tau 3.2 1 false
7355 sMfWwQ Gamma 9.8 48 true
4191 cikGrv Tau 7.1 152 false
7482 yHMv Delta 7.4 11 true
19003 hRpCpBbCg Tau 7.6 28 false
11182 lpwrewbC Gamma 6.5 182 false
2959 sEODbnm Delta 9.6 117 true
2630 SuJo Delta 6.2 131 true
15314 HDes Lambda 3.8 216 false
14564 DtcshYI Beta 2.3 191 false
13165 fclkBJbt Pi 2.9 119 false
7832 kigfsEl Theta 6.3 130 false
17892 Dwt Beta 6.3 48 false
16491 KXRZuSDtq Beta 7.8 45 false
8836 nvnrymmE Theta 9.5 77 true
18756 kkrYQ Gamma 3.8 75 false
19613 XJiiNgC Delta 3.0 28 true
3451 qiNRdXWyU Alpha 4.1 67 true
4342 srr Gamma 8.8 213 false
13070 LGVJp Lambda 4.6 243 true
16728 kiO Epsilon 5.8 227 true
4884 iqojLTngR Pi 8.4 104 false
3086 LCkpWcYErQ Lambda 2.9 40 true
9890 gCfdp Theta 5.1 156 false
22759 KzFAF Theta 0.6 242 false
